time,strain,strain_rate,stress
29.200000000000003,0.02,0.0,7.524272316375606e-51
29.3,0.02,0.0,5.0436705654976254e-51
29.400000000000002,0.02,0.0,3.380873485652948e-51
29.5,0.02,0.0,2.2662672705435756e-51
29.6,0.02,0.0,1.5191243811198238e-51
29.700000000000003,0.02,0.0,1.0182995250860965e-51
29.8,0.02,0.0,6.825865845337877e-52
29.900000000000002,0.02,0.0,4.575514707679957e-52
30.0,0.02,0.0,3.0670592294888e-52
30.1,0.02,0.0,2.055911283904953e-52
30.200000000000003,0.02,0.0,1.3781185464723505e-52
30.3,0.02,0.0,9.237804875139222e-53
30.400000000000002,0.02,0.0,6.192285789171542e-53
30.5,0.02,0.0,4.150813295263338e-53
30.6,0.02,0.0,2.7823733591662487e-53
30.700000000000003,0.02,0.0,1.8650806382046457e-53
30.8,0.02,0.0,1.2502009392615282e-53
30.900000000000002,0.02,0.0,8.380347511595823e-54
31.0,0.02,0.0,5.617514929767615e-54
31.1,0.02,0.0,3.7655328663276977e-54
31.200000000000003,0.02,0.0,2.5241121643054806e-54
31.3,0.02,0.0,1.6919629821763814e-54
31.400000000000002,0.02,0.0,1.1341567041030631e-54
31.5,0.02,0.0,7.602479741060006e-55
31.6,0.02,0.0,5.0960945700123296e-55
31.700000000000003,0.02,0.0,3.416014346772617e-55
31.8,0.02,0.0,2.2898228941870445e-55
31.900000000000002,0.02,0.0,1.5349141878449118e-55
32.0,0.02,0.0,1.028883749056966e-55
32.1,0.02,0.0,6.896814020331827e-56
32.2,0.02,0.0,4.623072691608046e-56
32.300000000000004,0.02,0.0,3.0989382994647948e-56
32.4,0.02,0.0,2.077280463558894e-56
32.5,0.02,0.0,1.3924427359617242e-56
32.6,0.02,0.0,9.333822788718492e-57
32.7,0.02,0.0,6.256648521422243e-57
32.800000000000004,0.02,0.0,4.1939569249085486e-57
32.9,0.02,0.0,2.811293398976251e-57
33.0,0.02,0.0,1.8844663206214386e-57
33.1,0.02,0.0,1.2631955507915672e-57
33.2,0.02,0.0,8.467452997586132e-58
33.300000000000004,0.02,0.0,5.675903483146516e-58
33.4,0.02,0.0,3.804671884116705e-58
33.5,0.02,0.0,2.5503478325115975e-58
33.6,0.02,0.0,1.7095492764960573e-58
33.7,0.02,0.0,1.1459451497210244e-58
33.800000000000004,0.02,0.0,7.681500055153103e-59
33.9,0.02,0.0,5.149063470593111e-59
34.0,0.02,0.0,3.4515204626483834e-59
34.1,0.02,0.0,2.3136233554154024e-59
34.2,0.02,0.0,1.550868114111174e-59
34.300000000000004,0.02,0.0,1.0395779856462012e-59
34.4,0.02,0.0,6.968499631960146e-60
34.5,0.02,0.0,4.6711249940948345e-60
34.6,0.02,0.0,3.131148721079857e-60
34.7,0.02,0.0,2.098871754858671e-60
34.800000000000004,0.02,0.0,1.4069158113397592e-60
34.9,0.02,0.0,9.430838714255577e-61
35.0,0.02,0.0,6.321680241094452e-61
35.1,0.02,0.0,4.2375489902330004e-61
35.2,0.02,0.0,2.8405140342112454e-61
35.300000000000004,0.02,0.0,1.904053498177351e-61
35.4,0.02,0.0,1.2763252285525908e-61
35.5,0.02,0.0,8.555463859598157e-62
35.6,0.02,0.0,5.7348989282220516e-62
35.7,0.02,0.0,3.8442177135755227e-62
35.800000000000004,0.02,0.0,2.57685619473495e-62
35.9,0.02,0.0,1.727318363081993e-62
36.0,0.02,0.0,1.1578561246593201e-62
36.1,0.02,0.0,7.76134170784278e-63
36.2,0.02,0.0,5.20258293089947e-63
36.300000000000004,0.02,0.0,3.487395629744744e-63
36.4,0.02,0.0,2.3376711990750372e-63
36.5,0.02,0.0,1.566987865780158e-63
36.6,0.02,0.0,1.0503833783270379e-63
36.7,0.02,0.0,7.040930345152463e-64
36.800000000000004,0.02,0.0,4.719676753096302e-64
36.9,0.02,0.0,3.163693938408922e-64
37.0,0.02,0.0,2.1206874664369295e-64
37.1,0.02,0.0,1.4215393201291978e-64
37.2,0.02,0.0,9.528863025104698e-65
37.300000000000004,0.02,0.0,6.387387901655446e-65
37.4,0.02,0.0,4.281594152285262e-65
37.5,0.02,0.0,2.8700383892657643e-65
37.6,0.02,0.0,1.923844265216668e-65
37.7,0.02,0.0,1.2895913764254304e-65
37.800000000000004,0.02,0.0,8.64438950812653e-66
37.9,0.02,0.0,5.794507573037505e-66
38.0,0.02,0.0,3.8841745831123385e-66
38.1,0.02,0.0,2.603640085362308e-66
38.2,0.02,0.0,1.7452721418802882e-66
